videoid,contentUrl,duration,page_dir,name
30459403,https://ak.picdn.net/shutterstock/videos/30459403/preview/stock-footage-apples-in-the-garden.mp4,PT00H00M08S,181401_181450,Apples in the garden.
1010543654,https://ak.picdn.net/shutterstock/videos/1010543654/preview/stock-footage-horses-eating-grass-on-the-field-at-spring-time-france.mp4,PT00H00M10S,034601_034650,"Horses eating grass on the field at spring time, france"
8652421,https://ak.picdn.net/shutterstock/videos/8652421/preview/stock-footage-japanese-bridge-hoi-an-vietnam.mp4,PT00H00M20S,107201_107250,"Japanese bridge hoi an, vietnam "
1012177310,https://ak.picdn.net/shutterstock/videos/1012177310/preview/stock-footage-car-travel-point-of-view-countryside-rural-nature-rocky-slopes-clear-sunny-blue-sky-straight.mp4,PT00H00M30S,043551_043600,"Car travel point of view, countryside rural nature, rocky slopes, clear sunny blue sky, straight asphalt road pov drive"
29960665,https://ak.picdn.net/shutterstock/videos/29960665/preview/stock-footage-waving-flag-of-algeria-with-european-football-rotating.mp4,PT00H00M17S,126201_126250,Waving flag of algeria with european football rotating
12916271,https://ak.picdn.net/shutterstock/videos/12916271/preview/stock-footage-graffiti-artist-painting-on-the-wall-interior.mp4,PT00H00M07S,067351_067400,"Graffiti artist painting on the wall, interior"
1037991950,https://ak.picdn.net/shutterstock/videos/1037991950/preview/stock-footage-daily-boat-trip-yacht-is-passing-by-kyrenia-harbour.mp4,PT00H00M19S,130251_130300,Daily boat trip yacht is passing by kyrenia harbour.
7195303,https://ak.picdn.net/shutterstock/videos/7195303/preview/stock-footage-landscape-with-turbines-at-sunset-aerial-view.mp4,PT00H00M30S,170001_170050,"Landscape with turbines at sunset, aerial view"
1010155946,https://ak.picdn.net/shutterstock/videos/1010155946/preview/stock-footage-aerial-view-of-a-green-valley-and-the-mountain-range-of-los-picos-de-europa-in-the-background.mp4,PT00H00M21S,119201_119250,Aerial view of a green valley and the mountain range of los picos de europa in the background
27973531,https://ak.picdn.net/shutterstock/videos/27973531/preview/stock-footage-background-with-money-american-hundred-dollar-bills.mp4,PT00H00M16S,127251_127300,Background with money american hundred dollar bills
1039448108,https://ak.picdn.net/shutterstock/videos/1039448108/preview/stock-footage-man-shows-yoga-asana-with-twisting-in-studio-slow-motion.mp4,PT00H00M30S,027151_027200,Man shows yoga asana with twisting in studio slow motion
